date,Neil deGrasse Tyson,Cristiano Ronaldo,isPartial,Earl K. Sneed,Donald Trump,George H.W. Bush,Justin Caldbeck,Borris Miles,Dan Johnson,Ed Murray,Bobby Scott,Hadrian Belove,Shadie Elnashai,T. Florian Jaeger,Corey Lewandowski,Cristina Garcia,Tony Cárdenas,Corey Coleman,David Marchant,Tom Frieden,David Keyes,Eric Bauman,Travis Kalanick,Dave McClure,Roman Polanski,Chris Sacca,Harold Ford Jr.,Bob Weinstein,Chris Savino,Cliff Hite,Lars von Trier,Andy Rubin,Bill O'Reilly,Scott Courtney,Tyler Grasham,Sean Hannity,James Toback,Terry Richardson,Caleb Jennings,Ethan Kath,Leon Wieseltier,Steve Jurvetson,Erick Guerrero,Eric Bolling,Knight Landesman,Ken Baker,Charles Payne,Rick Najera,Kirt Webster,Harry Knowles,Hamilton Fish,David Corn,Kaj Larsen,Ira Silverstein,John Hockenberry,Paul Whalen,Todd F. Heatherton,William M. Kelley,Adrian Carrasquillo,Dustin Hoffman,Jeff Hoover,Robert Moore,Ryan Seacrest,David Guillod,Kendall Fells,Alex Jones,Adam Venit,Howie Rubin,Jack Latvala,Michael Hafford,Tom Brokaw,Christian Rodriguez,Don Shooter,Dwayne Duron Marshall,Benjamin Genocchio,Dan Schoen,Jeffrey Tambor,Kimberly Guilfoyle,André Balazs,Jesse Lacey,Louis C.K.,Matthew Weiner,Roy Moore,"Robert ""R."" Kelly",Tony Cornish,Tony Mendoza,Nelly,Ben Affleck,Calvin Smyre,Eddie Berganza,Gary Goddard,Oliver Stone,Jann Wenner,Jim DeCesare,Larry Nassar,Michael Meredith,David Blaine,Nick Carter,Mark Schwahn,Peter Aalbæk Jensen,Tom Sizemore,Vince Ingenito,Andy Henry,Robert Knepper,Jeff Kruse,Steven Seagal,George Takei,Richard Dreyfuss,Wes Goodman,Ron Jeremy,David Sweeney,Matt Zimmerman,Randy Baumgardner,Stephen Bittel,Sylvester Stallone,Melanie Martinez,Murray Miller,Jon Heely,Stan Lee,Aziz Ansari,Bruce Weber,Raul Bocanegra,John Lasseter,Jean-Claude Arnault,Matt Lauer,Garrison Keillor,Michael Douglas,David Copperfield,Geoffrey Rush,Israel Horovitz,Justin Huff,Scott Baio,Daniel Handler,Josh Zepnick,Allison Mack,Dean Westlake,James Levine,Bryan Singer,Matt Dababneh,Peter Martins,Boyd Tinsley,Sam Isaly,Luc Besson,Carlos Uresti,Dylan Howard,Jonathan Schwartz,Leonard Lopate,Lorin Stein,Matt Manweller,Chris Hardwick,Joe Alexander,Trent Franks,Alex Kozinski,Michael Weatherly,Frankie Shaw,Morgan Freeman,Jonathan Kaiman,Jay Asher,Jim Walsh,Mario Batali,James Dashner,Patrick Witty,Tom Ashbrook,Ben Vereen,David Diaz,Ken Friedman,Tavis Smiley,Brad Kern,Rhys James,Mike Germano,Andrea Ramsey,James Rosen,Jerry Richardson,Max Ogden,Stephen Henderson,Daylin Leach,Morgan Spurlock,Chuck Close,Don Hazen,Dustin Marshall,Marcelo Gomes,Ike Taylor,Heath Evans,Andrew Creighton,Ryan Lizza,Marshall Faulk,Eric Davis,Charlie Hallowell,H. Brandt Ayers,Dan Harmon,Albert Schultz,Donovan McNabb,Steve Butts,Andy Savage,Ruben Kihuen,Kevin Braun,Shervin Pishevar,Jeremy Tooker,Russell Simmons,Cameron Mitchell,Jeffrey Klein,James Franco,William G. Jacoby,Jason Mojica,Danny Masterson,Joel Kramer,Mario Testino,Brett Ratner,Ross Levinsohn,Patrick Meehan,Gordon Edelstein,Jeremy Piven,Barry Lubin,John Kenneally,Alexander Jones,Matt Mondanile,Zach Fansler,Burns Strider,Andy Signore,Dillon Bates,Charlie Walk,Dayan Candappa,John Copley,John Conyers Jr.,Jeff Franklin,Lawrence M. Krauss,Paul Marciano,Joseph M. Souki,Vincent Cirrincione,Bradley Garner,Daniel Zwerdling,Alec Klein,Javier Palomarez,Paul Shapiro,Ed Crane,Sean Hutchison,Wayne Pacelle,Steve Wynn,Eric Greitens,Andre Passos,David Bellemere,Greg Kadel,Karl Templer,Patrick Demarchelier,Seth Sabal,Nicholas Kettle,Paul Haggis,Terdema Ussery,T.J. Miller,Eric Weinberger,Michael Feinberg,Philip Berk,David Sawyer,John Moore,Jorge Domínguez,Jorge I. Domínguez,Blake Farenthold,Duane Hall,Johnny Iuzzini,Tony Tooke,Sherman Alexie,Angel Arce,Richard Meier,Michael Ferro,Michael W. Ferro Jr.,Mike Isabella,Robert Reece,Bill Hybels,Nicholas Nixon,William D. Strampel,Keith Raniere,John Kricfalusi,Benjamin Sparks,Benton Strong,Glenn Thrush,Justin Parish,Charlie Rose,Al Franken,Clay Johnson,Junot Díaz,Nick Miccarelli,Eric Schneiderman,Roy Frumkes,Ameer Vann,Howard Kwait,George Tyndall,Paul Rosenthal,Steve Lebsock,Mohamed Muqtar,Robert Haufrecht,Brian Linder,"Roland G. Fryer, Jr.",Nate Boulton,Andrew Kreisberg,Lou Lang,Ed Westwick,Curt Anderson,Mark Mellor,Francisco J. Ayala,Curtis Hill,Demos Parneros,Antonin Kratochvil,Sam Adams,Rick Day,Bernard Uzan,William Preucil,Michael Oreskes,Mel Watt,Andy Dick,Nick Sauer,Kevin Spacey,Les Moonves,Avital Ronell,Asia Argento,Mark Halperin,Ron Carlson,Gerard Depardieu,Chase Finlay,Steven Wilder Striegel,Leslie Moonves,John Besh,Brett Kavanaugh,Amar Ramasar,Zachary Catazaro,Cody Wilson,Adam Berkowitz,Charles Schwertner,Albert J. Alvarez,Amit Singhal,Robert Scoble,Richard DeVaul,Roy Price,Lockhart Steele,Harvey Weinstein
2018-11-11,1,13,False,0,63,1,0,0,3,10,59,11,0,0,2,16,0,11,0,2,1,0,13,0,10,23,0,0,1,0,12,1,7,7,0,5,0,3,0,1,0,2,4,4,0,32,21,0,0,5,17,29,3,0,0,100,4,13,0,7,0,1,5,0,0,8,0,0,0,0,3,6,1,0,0,0,3,9,0,2,1,0,0,0,2,0,34,19,0,0,0,23,1,0,1,2,22,18,1,0,4,0,6,18,0,27,4,6,0,55,1,3,0,0,2,2,0,0,100,1,0,0,4,0,0,1,27,22,9,1,0,1,0,0,1,0,2,10,0,1,7,0,9,1,3,4,1,3,1,2,0,0,0,7,2,7,0,9,3,1,0,0,1,16,20,0,0,3,5,0,0,1,0,3,11,0,2,32,0,4,18,1,2,0,0,5,6,9,0,5,0,9,0,1,2,11,4,0,3,32,2,5,0,0,3,0,2,0,0,0,0,3,0,3,6,0,0,0,3,0,2,0,20,0,4,0,2,0,0,3,2,0,2,54,4,0,0,2,1,0,22,2,10,12,0,0,2,0,2,0,1,0,1,17,0,0,0,1,1,1,13,1,9,3,0,7,2,4,1,0,1,0,1,0,1,0,1,0,0,5,0,0,0,4,0,1,3,0,0,7,15,8,0,1,0,3,0,12,0,13,1,1,36,10,1,0,0,3,7,0,2,0,0,5,0,0,17,1,1,0,1,1,0,4,3,0,4,0,5,2,1,10,0,0
2018-11-18,1,10,False,0,53,0,0,0,3,9,38,0,0,0,1,15,0,4,0,0,6,5,17,0,11,21,0,0,0,0,12,1,4,7,0,3,0,3,0,1,0,3,4,3,0,23,31,0,0,100,12,28,2,0,0,16,2,8,0,8,0,1,5,0,0,7,0,0,0,0,2,5,1,0,0,0,3,9,0,1,1,0,0,0,0,0,39,18,0,0,0,27,1,0,0,1,22,16,1,0,5,0,5,13,0,29,3,7,0,49,2,1,0,0,2,2,0,0,5,1,0,0,2,0,0,0,42,22,6,1,1,1,0,0,2,0,2,6,0,2,4,0,8,0,3,2,1,0,2,1,0,0,0,7,3,8,0,7,2,2,0,0,1,12,16,0,1,2,5,0,0,1,1,2,9,0,3,21,0,1,13,1,4,0,0,3,5,2,0,4,0,11,0,2,1,11,4,0,3,24,2,6,0,0,4,0,2,0,0,0,0,3,1,0,5,0,0,0,2,0,2,0,15,0,8,0,2,0,0,5,0,2,0,34,1,1,0,2,1,0,20,0,10,10,0,1,2,0,2,0,1,1,1,14,1,0,0,1,1,1,11,2,7,2,0,8,1,3,0,0,3,0,1,0,0,0,1,0,0,2,1,0,0,3,0,1,1,0,0,0,7,0,1,0,0,3,0,6,0,13,1,0,34,8,0,0,0,4,10,0,1,0,0,2,0,0,14,0,1,0,8,1,0,4,2,0,1,0,5,1,1,7,0,0
2018-11-25,2,11,False,0,58,27,0,0,3,14,38,0,0,0,4,11,0,4,0,3,3,45,13,0,9,26,0,1,1,0,28,1,5,10,0,4,0,3,0,1,0,0,2,8,0,31,36,0,0,70,10,38,1,1,1,4,0,3,0,6,0,1,5,1,1,8,0,1,0,0,2,6,1,0,0,0,4,7,0,1,1,0,0,0,2,0,32,17,0,0,0,37,1,0,0,2,21,10,1,0,5,0,3,13,0,24,4,6,0,48,1,3,0,0,2,2,0,0,2,2,0,0,4,0,1,0,29,23,6,2,1,1,0,0,1,0,2,5,0,1,7,0,16,0,8,3,0,2,0,1,0,0,0,5,2,7,0,6,3,1,0,0,1,21,30,0,1,1,7,0,1,1,0,3,11,0,4,23,1,3,10,2,2,0,0,4,4,4,0,7,0,9,0,2,0,10,2,0,3,28,1,6,0,0,6,0,2,0,0,1,0,4,0,1,6,0,0,0,2,0,3,0,9,0,5,0,2,0,0,8,0,5,0,36,2,1,0,1,0,0,14,0,10,11,0,0,3,0,3,0,1,2,0,17,0,0,1,0,2,0,12,1,8,2,0,17,1,4,0,0,2,0,1,1,1,0,1,0,0,2,6,0,0,2,0,6,5,0,0,6,15,0,1,1,0,2,0,17,0,10,1,3,32,5,1,2,0,1,10,0,1,0,0,2,0,0,17,0,1,2,2,1,0,0,3,0,0,0,10,1,0,10,0,0
2018-12-02,5,12,False,0,64,100,0,0,3,10,28,0,0,0,1,13,0,3,0,0,1,6,24,0,8,43,1,1,0,0,18,1,5,7,0,5,0,3,0,1,0,1,4,4,0,26,39,0,0,45,13,32,2,0,1,2,0,3,0,7,0,1,5,2,0,7,0,0,0,0,12,4,1,0,0,0,3,5,0,1,1,0,0,0,5,0,34,15,0,0,0,24,1,0,1,3,21,11,1,0,4,0,8,18,0,26,4,7,0,45,2,2,2,0,2,2,0,0,1,1,0,0,3,0,0,1,22,22,4,5,1,1,0,0,1,0,3,4,0,1,4,0,11,3,4,3,0,4,0,1,0,0,0,5,2,7,0,6,3,1,0,0,1,10,30,0,0,1,8,0,0,1,1,4,14,0,2,27,1,4,19,2,1,0,0,3,4,4,0,6,0,9,0,1,0,9,0,0,3,33,2,6,0,0,18,0,1,1,0,1,0,4,0,0,6,0,0,0,1,0,3,0,22,0,8,0,3,0,0,2,2,0,0,20,1,1,0,2,1,0,6,0,3,10,0,1,2,0,1,0,1,2,1,14,1,0,1,0,2,0,14,1,9,1,0,33,0,4,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,3,0,3,5,0,0,0,0,0,1,0,0,2,0,12,0,9,0,1,30,7,1,2,0,3,11,0,1,1,0,1,0,0,17,0,1,3,2,1,0,1,4,0,1,6,10,1,0,10,0,1
2018-12-09,1,11,False,0,67,8,0,0,3,10,31,11,0,0,1,11,0,4,0,1,4,2,21,0,10,35,0,1,1,0,17,1,4,7,0,6,0,3,0,1,0,3,4,4,0,12,34,0,0,16,15,36,2,0,1,0,0,0,0,6,0,1,11,1,0,12,0,0,0,0,2,6,1,0,0,0,3,7,0,1,1,0,0,0,0,0,64,20,0,0,0,24,1,0,1,2,22,11,2,0,5,0,7,13,0,27,3,6,0,46,3,1,1,0,1,2,0,0,1,1,0,0,3,0,0,1,24,23,6,2,0,1,0,0,2,0,2,4,0,0,6,0,11,0,6,3,1,0,2,1,0,0,0,100,3,7,0,9,2,2,0,0,0,12,22,0,1,2,6,0,0,0,0,5,17,0,2,23,0,0,19,1,3,0,0,3,4,0,0,5,0,8,0,1,0,9,1,0,3,33,2,5,0,0,45,1,1,0,0,1,0,4,1,1,9,0,0,0,1,0,2,0,18,0,10,0,1,0,0,2,0,5,0,25,2,1,1,3,1,0,16,2,0,10,1,1,2,0,2,0,0,1,1,15,0,0,1,1,4,0,15,0,8,4,0,36,1,4,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,3,0,11,6,0,0,0,7,0,2,0,0,3,0,18,0,12,0,1,35,7,0,7,1,3,10,0,1,0,0,1,0,0,19,0,1,2,1,1,0,3,2,0,4,0,8,0,0,9,0,1
2018-12-16,1,10,False,0,66,3,0,0,2,10,31,0,0,0,1,11,0,2,0,1,3,2,14,0,9,29,1,1,1,0,17,0,8,5,0,5,0,3,0,1,1,1,5,7,0,17,16,0,0,4,15,37,0,0,1,2,0,0,0,6,0,1,5,1,0,10,0,0,0,0,3,6,1,0,0,0,4,5,0,1,1,0,0,0,0,0,34,19,0,0,0,31,1,0,1,3,25,8,0,0,6,1,4,12,0,27,4,7,1,49,2,1,2,0,1,2,0,0,1,1,0,0,3,0,0,1,16,34,59,1,1,1,0,0,1,0,2,3,0,1,3,0,9,2,4,4,1,1,6,1,0,0,0,86,15,7,0,5,2,2,0,0,1,10,24,0,1,3,5,0,0,0,1,8,23,0,2,17,0,1,23,2,3,0,3,4,4,4,0,6,0,7,0,1,0,4,3,0,2,33,3,5,0,0,21,1,1,0,0,0,0,3,0,0,20,0,0,1,1,0,2,0,13,0,15,0,8,0,0,2,0,0,0,39,4,0,1,2,0,0,16,3,0,13,0,2,2,1,2,0,0,1,2,17,0,0,0,0,2,0,11,1,6,2,0,28,2,4,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,4,0,3,3,0,0,0,15,0,2,0,0,3,0,6,25,12,0,3,32,7,0,5,1,2,12,0,1,1,0,2,0,0,20,0,1,5,2,1,0,1,2,0,28,2,5,2,0,11,0,1
2018-12-23,1,13,False,0,69,2,0,0,2,12,26,0,0,0,1,9,0,5,0,1,2,2,9,0,9,25,0,1,1,0,18,0,6,6,0,3,0,3,0,1,0,5,1,4,0,14,26,0,0,2,18,32,2,0,1,0,0,0,0,10,0,1,9,1,0,7,0,1,0,0,2,7,1,0,0,0,5,16,0,1,2,0,0,3,5,0,34,26,0,0,0,26,1,0,1,2,25,9,0,0,6,0,6,19,0,34,4,11,0,54,1,2,1,0,2,3,0,0,1,1,0,0,3,0,0,1,21,33,8,1,0,2,0,0,2,0,2,7,0,2,3,0,15,0,4,2,0,2,0,1,0,0,0,24,3,10,0,4,2,2,0,0,0,10,22,0,1,1,5,0,0,1,1,1,14,0,2,15,0,0,14,1,3,0,1,3,5,6,0,7,0,13,1,1,0,10,6,0,4,38,0,7,0,0,15,0,1,0,0,1,0,4,0,0,54,0,0,0,1,0,3,0,7,0,9,0,3,0,1,3,0,5,0,28,3,0,1,2,0,0,16,4,0,14,1,1,3,1,5,0,1,2,1,14,0,0,0,1,2,0,3,1,7,2,0,14,1,4,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,2,0,1,3,0,1,0,17,0,0,1,0,4,0,13,0,7,0,0,36,8,2,3,0,2,11,0,15,0,0,1,0,0,39,0,1,1,2,1,0,0,2,0,1,0,7,0,0,9,0,1
2018-12-30,1,12,False,0,67,2,0,0,3,9,28,0,0,0,0,14,0,4,0,1,2,2,13,0,11,24,0,1,1,0,17,1,5,9,0,4,0,2,0,1,0,4,1,4,0,18,28,0,0,4,23,32,1,0,1,38,0,0,0,10,0,1,35,1,0,6,0,0,0,0,2,7,2,0,0,0,3,7,0,1,6,0,0,26,3,0,33,27,0,0,0,28,1,0,1,3,28,13,0,0,6,0,8,22,1,36,3,9,0,56,1,2,0,0,2,2,0,0,1,2,0,0,3,0,0,1,21,37,9,3,1,2,1,0,4,0,3,4,0,1,4,0,14,4,4,4,0,1,1,1,1,0,0,11,4,14,0,5,4,2,0,0,0,8,23,0,1,2,6,0,0,1,1,5,15,0,2,19,0,1,14,2,2,0,0,3,4,6,0,6,1,10,0,1,0,16,8,0,4,39,3,8,0,0,12,0,1,1,0,0,0,5,2,2,100,0,0,0,1,0,2,0,31,2,9,0,2,0,0,20,0,3,0,34,1,3,1,2,1,0,7,2,4,13,0,2,3,0,5,0,0,2,2,17,0,0,0,1,1,0,9,2,5,2,0,21,1,4,0,0,3,0,0,0,0,0,1,0,0,4,0,0,0,3,0,2,2,0,0,0,0,0,0,0,1,4,0,19,0,8,0,0,31,8,1,2,0,1,14,0,3,0,0,1,0,0,26,0,1,0,2,1,0,3,5,0,5,0,3,1,0,9,0,1
2019-01-06,1,11,False,0,81,1,0,0,3,15,28,11,0,0,1,14,0,3,0,2,3,2,19,0,12,19,1,1,0,0,14,2,5,5,0,6,0,4,0,1,0,3,2,4,0,15,21,0,0,2,15,34,3,0,1,1,0,3,0,8,0,1,8,2,1,13,0,0,0,0,2,16,1,0,0,0,3,8,0,2,2,0,0,59,7,0,32,20,0,0,0,25,1,0,1,3,23,13,0,0,8,0,9,21,0,30,3,13,0,54,2,3,1,0,2,3,0,0,1,1,0,0,12,0,0,0,53,28,9,2,1,2,1,0,2,0,2,40,0,1,3,0,32,2,5,3,1,2,0,1,1,0,0,10,6,11,0,7,3,3,0,0,1,8,26,0,1,1,16,0,1,1,0,0,15,0,3,30,0,0,19,1,1,0,0,3,5,7,0,6,1,13,0,2,0,13,2,0,6,23,3,7,0,0,9,0,1,1,0,1,0,5,0,3,7,0,0,0,1,0,2,0,17,0,11,0,3,0,0,26,0,7,0,45,1,1,0,3,1,0,9,2,3,6,0,1,4,0,2,1,0,2,2,16,0,0,1,1,1,0,14,1,10,1,0,7,2,3,0,0,3,0,2,0,0,0,1,0,0,1,0,0,0,3,0,1,3,0,0,0,0,0,0,0,2,5,0,12,0,10,1,2,31,7,1,7,0,1,10,5,7,0,0,1,0,0,16,0,0,1,2,1,0,1,4,0,4,0,13,2,2,11,0,1
2019-01-13,1,11,False,0,83,2,0,0,2,13,27,21,0,0,1,16,3,2,0,1,3,2,11,0,10,31,0,1,0,0,16,1,6,7,0,5,0,3,0,1,0,2,2,3,0,19,21,0,0,2,18,42,3,0,1,1,0,3,0,7,0,1,6,1,0,11,1,1,0,0,2,10,0,0,0,0,2,5,0,1,1,0,0,24,0,0,33,20,0,0,0,27,0,0,1,2,20,13,0,0,13,0,7,19,0,29,3,57,0,47,2,3,1,0,2,2,0,0,1,1,0,0,5,0,0,1,19,28,7,1,1,2,1,0,2,0,2,6,0,2,2,0,12,7,7,3,1,1,2,1,0,0,0,15,11,11,0,6,3,2,0,0,1,8,46,0,1,1,11,0,1,1,0,5,16,0,3,28,0,0,15,1,2,0,1,4,4,2,0,6,0,12,0,1,1,8,3,0,5,26,2,6,0,0,8,0,1,0,0,0,0,4,1,1,5,0,0,0,1,0,4,0,15,2,11,0,1,0,0,5,5,5,2,62,3,1,1,2,0,0,8,2,0,9,0,1,2,0,2,1,1,2,1,18,0,0,0,1,1,0,11,1,8,2,0,5,1,3,0,0,2,0,2,0,0,0,1,1,0,5,0,0,0,2,0,1,1,0,0,0,0,0,1,0,1,4,0,6,12,8,1,0,27,8,0,7,0,1,11,0,2,0,0,1,0,0,16,0,0,1,2,0,0,3,2,0,3,0,5,2,1,10,0,1
2019-01-20,1,13,False,0,74,1,0,0,3,12,31,0,0,0,1,12,0,1,0,1,2,1,17,0,10,18,0,1,1,0,14,0,5,5,1,7,0,2,0,1,0,6,3,4,0,14,21,0,1,1,17,24,3,0,0,3,0,0,0,6,0,1,5,2,0,10,1,1,0,0,3,9,1,0,3,0,3,5,0,1,1,0,0,0,2,0,33,20,0,0,2,30,0,0,1,2,22,15,0,0,7,1,9,20,0,27,3,35,0,49,2,2,1,0,2,2,0,0,1,2,0,0,5,0,0,0,17,26,7,1,0,2,1,0,1,0,2,93,0,1,6,0,9,3,6,2,1,0,3,1,0,0,0,11,10,8,0,6,2,1,0,0,1,8,26,0,1,2,9,0,1,1,0,4,8,1,3,26,0,0,13,1,2,0,1,7,5,2,0,4,0,8,0,2,0,10,2,0,3,28,3,5,0,0,6,0,2,0,0,0,0,4,0,0,4,0,0,0,0,0,2,0,17,0,8,0,2,0,0,4,0,0,0,35,2,0,0,2,1,0,4,0,10,15,0,1,2,0,2,0,0,1,1,18,0,0,1,0,2,0,14,6,7,1,0,5,0,4,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,3,0,1,2,0,0,0,14,0,1,0,1,4,0,6,0,8,1,2,33,7,1,0,0,0,13,0,1,0,0,1,0,0,17,0,0,1,2,1,0,1,3,0,2,2,5,3,0,9,0,1
2019-01-27,1,10,False,0,58,1,0,0,2,11,45,10,0,0,1,15,0,1,0,2,1,1,11,0,13,27,0,1,1,0,13,0,5,6,0,5,0,3,0,1,0,4,4,4,0,14,29,0,1,1,16,31,2,0,1,5,0,0,0,7,0,1,6,1,0,9,1,0,0,0,75,6,0,0,0,0,3,4,0,1,1,0,0,7,0,0,33,28,0,0,1,29,1,0,0,2,22,19,1,0,7,0,7,19,0,31,3,31,0,60,2,3,0,0,2,2,0,0,1,1,0,0,3,0,0,0,17,24,5,2,0,1,1,0,2,0,2,33,0,2,2,0,10,6,5,4,1,1,0,1,0,0,0,7,8,8,0,9,3,1,0,0,1,9,18,0,1,4,9,0,1,1,0,3,10,1,3,25,0,3,13,1,1,0,0,6,5,0,0,5,0,8,0,1,1,10,4,0,3,34,2,5,0,0,7,0,1,0,0,2,0,5,0,4,3,0,0,0,0,0,2,0,32,0,10,0,3,0,0,3,2,5,0,46,4,1,1,3,0,0,8,0,13,9,0,1,3,0,2,1,0,1,1,17,1,0,1,1,3,0,11,3,9,2,0,6,3,3,0,0,3,0,2,1,0,0,0,0,0,2,1,0,0,2,0,1,4,0,0,0,0,0,0,0,1,5,0,0,0,10,0,1,58,8,0,2,0,0,17,0,1,0,0,1,0,0,17,0,0,0,2,0,0,2,4,0,0,0,4,1,0,9,0,1
2019-02-03,1,14,False,0,63,1,0,0,3,16,91,0,0,0,1,15,0,1,0,1,4,2,12,0,10,26,0,1,0,0,11,1,5,6,0,4,0,2,0,2,0,2,3,6,0,15,45,0,0,2,13,25,1,0,0,2,0,0,0,7,0,1,4,1,1,12,0,0,0,0,4,7,0,0,3,0,2,7,0,1,1,0,0,7,7,0,32,21,0,0,0,42,1,0,0,2,20,14,0,0,5,0,11,14,0,38,3,19,0,46,2,4,0,0,1,3,0,0,1,1,0,0,3,0,0,1,16,26,6,0,1,2,0,0,2,0,5,40,0,2,2,0,10,3,49,3,0,1,0,1,0,0,0,9,4,8,0,7,2,1,0,0,0,9,23,0,1,2,8,0,0,0,0,4,15,1,2,27,0,2,15,1,2,0,0,7,5,2,0,5,0,7,0,6,0,6,4,0,4,30,1,5,0,0,5,0,1,1,1,1,0,4,0,0,4,0,0,0,1,0,3,0,17,0,10,0,3,0,0,6,0,5,2,43,0,2,0,2,0,0,11,0,10,13,0,1,2,0,2,0,2,2,1,32,1,0,1,1,0,0,14,2,7,2,0,5,1,4,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,14,0,1,0,1,5,0,23,0,9,1,0,40,9,1,0,0,1,11,0,1,0,0,1,0,0,18,0,0,0,1,1,0,2,3,1,6,0,7,1,1,9,0,0
2019-02-10,1,11,False,0,59,1,0,0,3,7,30,10,0,0,1,12,0,1,0,2,2,0,24,0,9,14,0,1,0,0,12,0,5,7,0,6,0,3,0,0,0,11,5,3,0,8,50,0,0,3,12,21,2,0,0,1,0,0,0,7,0,1,8,8,0,12,0,0,0,0,2,12,1,0,0,0,2,9,0,2,1,0,0,5,2,0,34,20,0,0,0,23,1,0,0,3,18,16,0,0,4,0,6,19,0,24,3,15,0,45,2,4,0,0,1,2,0,0,1,2,0,0,3,0,0,1,16,27,5,1,1,1,0,0,1,0,2,14,0,3,2,0,10,13,14,3,1,0,3,1,0,0,0,9,4,8,0,6,1,1,0,0,1,21,24,0,1,4,12,0,1,1,0,6,9,0,4,31,0,1,18,1,2,0,0,2,5,5,0,5,0,7,1,2,0,11,4,0,3,30,4,5,0,0,6,0,1,0,0,0,0,4,0,0,3,0,0,1,1,0,3,0,13,0,8,1,2,0,0,8,0,0,0,39,1,1,1,2,0,0,13,3,16,9,0,1,3,0,2,1,1,1,1,19,1,0,1,1,1,0,10,2,9,1,0,8,0,5,0,0,1,0,2,2,1,0,1,0,0,5,0,0,0,2,0,2,2,2,0,0,14,0,1,0,0,4,0,6,0,7,0,2,28,13,0,0,0,6,11,0,1,0,0,1,0,0,19,1,1,0,1,1,0,2,3,1,6,0,9,1,1,6,0,1
2019-02-17,1,12,False,0,60,2,0,0,3,15,26,0,0,0,1,15,0,1,0,1,2,0,17,0,8,17,0,1,0,0,11,1,5,8,0,4,0,3,0,0,0,4,3,4,0,8,29,0,0,1,17,27,1,0,0,1,0,0,0,9,0,1,5,1,0,8,0,0,0,0,2,10,1,0,3,0,2,7,0,1,1,0,0,43,0,0,38,21,0,0,0,24,1,0,0,2,15,10,0,0,4,0,8,16,3,28,3,12,0,46,2,2,0,0,2,2,0,0,1,2,0,0,10,0,0,1,15,25,6,1,1,1,0,0,1,0,1,13,0,3,2,0,10,16,4,1,1,2,0,1,0,0,0,8,5,9,0,7,3,1,0,0,1,10,22,0,1,2,15,0,1,1,1,1,13,0,3,28,0,0,17,1,1,0,0,2,4,0,0,5,0,4,0,1,0,9,2,0,3,26,4,5,0,0,5,0,1,1,0,1,0,4,0,1,5,0,0,0,1,0,3,0,13,0,10,0,2,0,1,5,0,0,4,42,1,1,0,2,0,0,11,0,43,11,0,1,2,0,2,0,1,2,1,18,0,0,0,1,1,0,14,1,8,2,0,7,2,4,1,0,1,0,1,0,0,0,0,0,0,4,0,0,0,2,0,1,1,1,0,0,0,0,1,0,1,4,0,6,12,6,1,2,32,8,0,4,0,2,10,0,1,0,0,1,0,0,36,1,0,0,1,1,0,2,3,0,3,0,4,1,1,9,0,1
2019-02-24,1,10,False,0,67,2,0,0,3,17,40,0,0,0,1,11,0,1,0,1,2,1,16,0,10,14,0,1,0,0,12,0,5,6,0,6,0,2,0,1,1,6,2,3,0,16,29,0,0,3,16,30,3,0,0,4,0,3,0,8,0,1,21,1,0,34,0,0,0,0,1,9,1,0,0,0,2,6,0,1,1,0,0,23,2,0,33,19,0,0,1,27,1,0,0,3,16,38,0,0,5,1,8,14,1,31,3,11,0,44,2,1,0,0,1,2,0,0,1,1,0,0,30,0,0,0,15,21,4,1,1,2,0,0,1,0,2,32,0,3,2,0,17,4,10,1,1,3,0,1,0,0,0,5,6,9,0,7,1,1,0,0,0,60,23,0,1,3,6,0,1,1,1,1,6,0,4,35,0,5,16,1,2,0,0,2,5,0,0,5,0,5,0,1,0,7,0,0,3,29,2,5,0,0,5,0,1,1,1,0,0,3,0,3,5,0,0,1,0,0,3,0,15,0,4,0,2,0,1,16,0,7,0,37,2,0,0,4,0,0,4,2,16,7,0,1,3,0,2,0,1,1,1,18,0,0,0,0,1,0,11,1,10,1,0,7,2,6,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,2,0,0,0,7,0,0,0,0,3,0,6,12,10,1,2,31,9,0,2,0,1,10,0,1,0,0,0,0,0,22,1,0,0,2,0,0,1,3,0,1,0,9,2,1,8,0,1
