id,name,time,gender,is_work_influenced,confirmation_status,work_type,data_source,description,fb_followers,fb_pagelink,is_certified,twitter_name,twitter_pagelink,tweets,twitter_location,twitter_since,twitter_intro,twitter_follows,twitter_followers
168,Charlie Walk,1/29/2018,1,1,0,Arts & Entertainment,NY Times,Left after at least six women accused him of persistent sexual harassment and inappropriate touching. He denied the accusations.,"6,951",https://www.facebook.com/charliewalk/,0,Charles Walk,https://twitter.com/retiredArmyCSM,"3,403 則推文","Colorado Springs, Colorado",已加入 2010年4月,0,47,"1,757"
315,Dayan Candappa,1/29/2018,1,0,0,Media,Frankie Shaw,"A subordinate at Reuters reported that he repeatedly sexually harassed her. He was removed from his job at Reuters. Newsweek placed him on leave after the Reuters case became public, but reinstated him after an investigation.",FALSE,FALSE,0,dayan candappa,https://twitter.com/marketsbuzz,5 則推文,,已加入 2009年7月,0,17,179
76,John Copley,1/29/2018,1,1,0,Arts & Entertainment,NY Times,Fired after he was accused of making a sexually charged remark to a member of the chorus.,FALSE,FALSE,0,John Copley ?????,https://twitter.com/Staticsssssssss,0 則推文,,已加入 2014年9月,0,0,0
99,John Conyers Jr.,11/20/2017,1,1,1,Politics,NY Times,Resigned after accusations of repeated sexual advances toward female staff members. He denied the accusations.,"29,947",https://www.facebook.com/RepJohnConyers/,1,"John Conyers, Jr.",https://twitter.com/RepJohnConyers,"3,378 則推文",Detroit/Washington D.C.,已加入 2010年4月,"Former Congressman for Michigan's 13th District. | Korean War Vet | #JobsJusticePeace 
. | Proud father of 
@MRCONYERS
 & 
@CarlConyers
 | RTs ≠ Endorsements",896,4.4萬
85,Jeff Franklin,2/28/2018,1,1,0,Arts & Entertainment,NY Times,Removed after accusations that he was verbally abusive and made sexually charged comments in the writers’ room and on set.,FALSE,FALSE,1,Jeff Franklin,https://twitter.com/fullhouseguy,552 則推文,"Los Angeles, CA",已加入 2011年5月,"Creator of Full House and Fuller House, writer of Love Stinks & Summer School, discovered the Olsen twins! 
 New song ""Gotta Love A Golden"" available now!",33,2.5萬
83,Lawrence M. Krauss,2/22/2018,1,1,2,Other,NY Times,Replaced as director after a university investigation found that he had grabbed a woman’s breast at a conference. He denied the accusation.,"306,213",https://www.facebook.com/LawrenceMKrauss/,1,Lawrence M. Krauss,https://twitter.com/LKrauss1,1.4萬 則推文,,已加入 2012年4月,"Theoretical physicist. Best-selling author. Filmmaker. Science & public policy advocate. President of 
@OriginsProject
. Host of 
@TheOriginsPod
.",134,48.7萬
79,Paul Marciano,1/31/2018,1,1,2,Arts & Entertainment,NY Times,"Resigned after several women accused him of sexual harassment and assault. A company investigation found he “exercised poor judgment,” and his brother replaced him. Mr. Marciano denied the accusations.",FALSE,FALSE,0,Paul Marciano,https://twitter.com/PaulMarciano,0 則推文,,已加入 2014年12月,0,86,22
80,Joseph M. Souki,2/1/2018,1,1,1,Politics,NY Times,Resigned after multiple women accused him of unwanted sexual advances. He acknowledged “inappropriate” touching and kissing.,FALSE,FALSE,0,0,0,0,0,0,0,0,0
169,Vincent Cirrincione,2/2/2018,1,1,0,Arts & Entertainment,NY Times,Closed his management agency after nine women accused him of unwanted sexual advances. He apologized but described the interactions as consensual.,FALSE,FALSE,0,Vincent Cirrincione,https://twitter.com/the_vin_man1,0 則推文,,已加入 2016年6月,0,3,6
170,Bradley Garner,2/6/2018,1,0,1,Other,NY Times,The university and Yamaha both severed ties with Mr. Garner after a report that nine students and two other women had accused him of sexual misconduct when he taught at the University of Cincinnati. He denied the accusations.,FALSE,FALSE,0,Brad Garner,https://twitter.com/brad_srm,"1,110 則推文","Nottingham, England",已加入 2017年7月,"Rectangles with identity,",89,43
171,Daniel Zwerdling,2/6/2018,1,1,0,Media,NY Times,Retired after accusations of sexual harassment from six current and former interns and staff members. He denied the accusations.,FALSE,FALSE,0,Daniel Zwerdling,https://twitter.com/dzwerdling,54 則推文,"Washington, DC",已加入 2009年5月,Investigative reporter,24,240
172,Alec Klein,2/7/2018,1,1,0,Other,NY Times,"Resigned after accusations of sexual harassment, including inappropriate remarks and unwanted touching, brought by nearly 30 women. He denied wrongdoing.",FALSE,FALSE,0,Alexander Klein,https://twitter.com/AlexKleinO,"4,271 則推文","Bogotá, D.C.",已加入 2019年8月,"Músico e historiador│Profesor en 
@Uniandes
Ciclista urbano todos los días desde el 2010│¡¡Amando venceremos!! *☭","5,001","8,680"
81,Javier Palomarez,2/12/2018,1,1,0,Politics,NY Times,Stepped down amid accusations of financial impropriety and after a former staffer accused him of sexual harassment. He denied the accusations.,FALSE,FALSE,1,Javier Palomarez,https://twitter.com/JPalomarez,335 則推文,"Washington, DC",已加入 2012年1月,Proud American from Texas.,110,"3,354"
78,Paul Shapiro,1/30/2018,1,0,0,Other,NY Times,"Was reassigned in 2016 after six women complained that he sexually harassed them, including by making lewd jokes and asking for sex. Mr. Shapiro resigned this year shortly before Politico made the allegations public. He denied the accusations and said his resignation was unrelated.",FALSE,FALSE,1,Paul Shapiro,https://twitter.com/PaulHShapiro,"6,962 則推文","Sacramento, California, USA",已加入 2009年2月,"Husband of 
@toniokamoto
. CEO of http://BetterMeat.co. Author of the national bestseller http://CleanMeat.com. Host of http://BusinessForGoodPodcast.com. 4x 
@TEDx
 speaker.",282,1.6萬
396,Ed Crane,2/8/2018,1,0,0,Politics,Frankie Shaw,"Multiple woman say he sexually harassed them, and others say he made inappropriate comments about women’s bodies and clothing in the workplace.",FALSE,FALSE,0,Ed Crane,https://twitter.com/EdwardHCrane,358 則推文,"Washington, D.C.",已加入 2013年6月,"Co-founder and president emeritus Cato Institute. President, The Crane Group. Genetic libertarian.",176,971
174,Sean Hutchison,2/8/2018,1,1,2,Other,NY Times,"Banned from U.S. Olympic activities after an investigation by a governing body found that he had sexual contact with a minor. Ariana Kukors Smith, a swimmer, said he had sexually abused her when she was a teenager. He denied any abuse and said they had a consensual relationship starting when she was of legal age.",FALSE,FALSE,0,SEAN HUTCHISON,https://twitter.com/SEANDURAN,1 則推文,Southern California,已加入 2009年5月,"Educated, well rounded individual that likes to have fun and meet new people. Beleve in working hard and playing hard when time permits.",5,29
77,Wayne Pacelle,1/29/2018,1,1,0,Other,NY Times,"Resigned after three women accused him of sexual harassment, including forcible kissing and unwanted advances. He denied the accusations.","16,399",https://www.facebook.com/WPacelle/,1,Wayne Pacelle,https://twitter.com/waynepacelle,"1,200 則推文","Washington, DC",已加入 2009年9月,0,85,"7,126"
75,Steve Wynn,1/26/2018,1,1,0,Business & Tech,NY Times,Resigned after accusations that he harassed female employees for decades and coerced them into having sex. He denied the accusations.,FALSE,FALSE,1,Stephen Wynn-Davies,https://twitter.com/SWynn_Davies,"4,302 則推文",Sussex,已加入 2010年8月,"Senior reporter at Sussex Newspapers | Occasional travel writer @theipaper
| Portsmouth University journalism graduate | Views my own","1,309",744
71,Eric Greitens,1/10/2018,1,1,0,Politics,NY Times,"Resigned after he was accused of taking an explicit photo of a woman without her consent and threatening to blackmail her. He said he had an extramarital affair but denied breaking any laws. Mr. Greitens was indicted on a charge of invasion of privacy, but it was dropped.","433,474",https://www.facebook.com/EricGreitens/,1,Eric Greitens,https://twitter.com/EricGreitens,"4,320 則推文",Missouri,已加入 2009年3月,Navy SEAL. 56th Governor of Missouri. Author. Proud Dad.,636,8.8萬
226,Andre Passos,2/16/2018,1,0,0,Arts & Entertainment,Frankie Shaw,A woman has said he inserted his fingers into her vagina during a shoot when she was a teenager.,FALSE,FALSE,0,andre passos,https://twitter.com/Andrepassos0,0 則推文,,已加入 2017年3月,0,37,0
228,David Bellemere,2/16/2018,1,1,0,Arts & Entertainment,Frankie Shaw,Multiple women have reported that he subjected them to unwanted touching and other inappropriate behavior. Victoria’s Secret has cut ties with him.,"374,448",https://www.facebook.com/DavidBradPhotography/,0,David R Bellemare,https://twitter.com/DavidRBellemar1,0 則推文,,已加入 2017年8月,0,68,0
177,Greg Kadel,2/16/2018,1,1,0,Arts & Entertainment,NY Times,"Victoria’s Secret suspended its work with Mr. Kadel, and Condé Nast cut ties after sexual misconduct accusations from models who said he harassed and assaulted them when they were teenagers. A spokeswoman for Mr. Kadel said he “never sexually coerced or assaulted anyone.”",FALSE,FALSE,0,gregkadel,https://twitter.com/gregkadel1956,0 則推文,,已加入 2014年9月,0,0,1
82,Karl Templer,2/16/2018,1,1,0,Arts & Entertainment,NY Times,Left the magazine after three women accused him of unwanted touching of their breasts and crotches. He denied the accusations.,FALSE,FALSE,0,Karl Temples,https://twitter.com/karltemples_98,0 則推文,"Lithuania, Vilnius",已加入 2017年8月,Tech + MobTech's advisor,27,0
178,Patrick Demarchelier,2/16/2018,1,1,0,Arts & Entertainment,NY Times,Condé Nast stopped working with Mr. Demarchelier after seven women accused him of unwanted sexual advances and groping. He denied the accusations.,FALSE,FALSE,0,Demarchelier,https://twitter.com/PatBigbe,4.3萬 則推文,"Atlanta, Ga",已加入 2009年10月,"—Music is my escape —Kazekage —I solemnly swear that I’m up to no good 
 —ESFP-A",616,697
225,Seth Sabal,2/16/2018,1,0,0,Arts & Entertainment,Frankie Shaw,Multiple women have said he sexually harassed them.,FALSE,FALSE,0,Seth Sabal,https://twitter.com/SethSabalStudio,0 則推文,New York,已加入 2013年4月,0,0,1
101,Nicholas Kettle,2/19/2018,1,1,0,Politics,NY Times,Resigned after being charged with extorting sex from a student page. He denied the accusations and pleaded not guilty in February.,FALSE,FALSE,0,Nick Kettle,https://twitter.com/medazzaland22,382 則推文,"Newcastle-under-Lyme, England",已加入 2011年5月,Autobarn Camper Conversions,114,31
70,Paul Haggis,1/5/2018,1,1,0,Arts & Entertainment,NY Times,Resigned from his charity after accusations of rape and sexual assault. He denied the accusations.,FALSE,FALSE,1,Paul Haggis,https://twitter.com/Paul_Haggis,"1,927 則推文",Instagram @paulhaggis,已加入 2010年9月,SHOW ME A HERO and THIRD PERSON on DVD,311,1.9萬
366,Terdema Ussery,2/20/2018,1,0,0,Business & Tech,Frankie Shaw,"Multiple women say he subjected them to unwanted advances or touching, or other inappropriate behavior, while they worked for the Mavericks or Under Armour.",FALSE,FALSE,0,terdema ussery,https://twitter.com/amedret,1 則推文,,已加入 2013年1月,0,0,5
65,T.J. Miller,12/19/2017,1,1,0,Arts & Entertainment,NY Times,A show he was working on for Comedy Central was canceled and he was dropped as the spokesman for Mucinex after a woman accused him of hitting and sexually assaulting her while in college. Mr. Miller denied the accusations.,"118,621",https://www.facebook.com/nottjmiller/,1,t.j. miller,https://twitter.com/nottjmiller,3.1萬 則推文,Manhattan ~ Hollywood,已加入 2009年2月,Comedian. Died in 2010. #TheBestMedicine tour now. Come and laugh again. It’s time.,774,30.5萬
61,Eric Weinberger,12/12/2017,1,1,2,Media,NY Times,"Suspended, and later left the company, after a former NFL Network wardrobe stylist said in a lawsuit that Mr. Weinberger had sent her lewd messages. The lawsuit was settled in September.",FALSE,FALSE,1,Eric Weinberger,https://twitter.com/ericweinberger,"1,887 則推文","Los Angeles, CA",已加入 2011年2月,"Sports TV, father of 4, old goalie 
 - currently 
 @ringcityusa","1,555","2,677"
179,Michael Feinberg,2/22/2018,1,0,0,Other,NY Times,Dismissed after an investigation found credible an accusation that he sexually abused a student. He denied the accusation.,FALSE,FALSE,0,Michael Feinberg,https://twitter.com/mwfeinberg,73 則推文,"Colorado Springs, CO",已加入 2008年10月,0,6,28
222,Philip Berk,2/22/2018,1,0,2,Arts & Entertainment,Frankie Shaw,A man has reported that Berk groped him. The HFPA is investigating the incident.,FALSE,FALSE,0,Phillip berk,https://twitter.com/Phillipberk1,0 則推文,,已加入 2016年9月,0,42,1
102,David Sawyer,2/23/2018,1,1,1,Politics,NY Times,"Resigned as commerce committee chairman after an outside investigation found that he made unwanted romantic advances toward a co-worker, for which he apologized. He lost his primary in August.","2,557",https://www.facebook.com/wnctdavidsawyer/,0,David Sawyer,https://twitter.com/davidsawyer1,25 則推文,"Denver, CO",已加入 2009年7月,"Building 
@TryRoamer",28,57
59,John Moore,12/11/2017,1,1,2,Politics,NY Times,"Resigned citing health reasons. Days later, it emerged that multiple women had accused him of sexual harassment and that the Legislature was preparing an investigation into the accusations at the time of his resignation. Mr. Moore said, “I don’t know who would make a complaint, much less multiple.”",FALSE,FALSE,1,John Moore,https://twitter.com/jbmoorephoto,877 則推文,"Stamford, CT",已加入 2013年1月,"Getty Images Special Correspondent, Author of Undocumented: Immigration and the Militarization of the US-Mexico Border",188,1.5萬
439,Jorge Domínguez,2/27/2018,1,1,0,Other,Frankie Shaw,"More than a dozen women have reported that he subjected them to unwanted touching or other inappropriate behavior, in cases spanning decades. He has announced his retirement from Harvard after being placed on administrative leave.",FALSE,FALSE,0,Jorge Dominguez,https://twitter.com/TheKoke007,0 則推文,"Monterrey, México",已加入 2013年6月,Facebook: Jorge Dominguez Instagram: Kokempas PS4: TheKoke007 Xbox One:J0RGE,5,629
84,Jorge I. Domínguez,2/27/2018,1,1,0,Other,NY Times,"Resigned after 18 women accused him of sexual harassment and assault, including unwanted touching, spanning decades. “I do not go around making sexual advances,” he said.",FALSE,FALSE,0,Jorge Dominguez,https://twitter.com/J0rg3IoI,0 則推文,,已加入 2013年1月,0,2,2
46,Blake Farenthold,11/30/2017,1,1,1,Politics,NY Times,Dropped his re-election bid and later resigned amid harassment accusations and a report that he used taxpayer money to settle a sexual harassment claim brought by a former employee. He apologized for creating an “unprofessional” workplace culture.,FALSE,FALSE,1,Blake Farenthold,https://twitter.com/farenthold,"6,476 則推文","Corpus Christi, TX",已加入 2008年12月,"Retired conservative Congressman Corpus Christi, TX","1,006",1.5萬
103,Duane Hall,2/28/2018,1,1,0,Politics,NY Times,Lost his primary after multiple people accused him of sexual innuendo and unwanted sexual advances. He denied the accusations.,"1,811",https://www.facebook.com/DuaneHallNC/,0,kenneth duane hall,https://twitter.com/kenny4ou,3 則推文,,已加入 2013年9月,0,55,2
45,Johnny Iuzzini,11/29/2017,1,1,1,Arts & Entertainment,NY Times,"Fired after accusations of sexual harassment, including unwanted touching, of at least six former employees who were female. He denied some allegations, and said none of his behavior was “meant to hurt people.”",FALSE,FALSE,1,Johnny Iuzzini ®,https://twitter.com/JohnnyIuzzini,1.9萬 則推文,"Montana, USA",已加入 2010年5月,Pastry Chef ~ Chocolate Maker ~ Author ~ https://linktr.ee/JohnnyIuzzini,747,3.9萬
86,Tony Tooke,3/1/2018,1,1,2,Politics,NY Times,"Resigned after a United States Department of Agriculture investigation into sexual misconduct. “I expect to be held to the same standards as every other Forest Service employee,” he said.",FALSE,FALSE,0,Anthony Williams,https://twitter.com/Tooke3,202 則推文,,已加入 2012年3月,0,35,34
220,Sherman Alexie,3/5/2018,1,1,0,Arts & Entertainment,Frankie Shaw,Multiple women have reported that he made inappropriate comments or unwanted advances toward them. He has declined a literary prize and delayed the publication of an upcoming memoir.,FALSE,FALSE,0,Sherman Alexie,https://twitter.com/ShermanAlexie6,10 則推文,Wellpinit,已加入 2018年11月,"I am 52 years old and i am a poet, filmmaker, and a writer.",2,3
87,Angel Arce,3/8/2018,1,1,0,Politics,NY Times,Resigned amid accusations that he sent inappropriate messages to a teenage girl. Mr. Arce’s lawyer said his client did nothing improper.,FALSE,FALSE,0,Angel Arce Valerio,https://twitter.com/angelarce111,3 則推文,valenzuela,已加入 2017年3月,0,49,1
88,Richard Meier,3/13/2018,1,1,1,Arts & Entertainment,NY Times,"Took a leave from his firm and then stepped down after several former employees said he had exposed himself to them or touched them inappropriately. At first he said, “while our recollections may differ, I sincerely apologize to anyone who was offended,” and then later said that he didn’t recognize the women and that “people can say whatever they want.”",FALSE,FALSE,0,richard meier,https://twitter.com/richardmeier14,318 則推文,,已加入 2016年11月,0,0,0
310,Michael Ferro,3/19/2018,1,1,0,Media,Frankie Shaw,Two women have said Ferro subjected them to unwanted kissing or touching in what they thought were business meetings. Others have said he behaved inappropriately with female employees. He has resigned from Tronc.,FALSE,FALSE,0,Michael Ferro,https://twitter.com/michaelferro_,0 則推文,"Reno, NV",已加入 2020年9月,0,65,36
89,Michael W. Ferro Jr.,3/19/2018,1,1,0,Media,NY Times,Stepped down hours before Fortune magazine published an article in which two women accused him of making inappropriate sexual advances. A spokesman for Mr. Ferro said that the accusations “appear to involve private conduct.”,FALSE,FALSE,0,Michael Ferro - Healthcare Tech Entrepreneur,https://twitter.com/mwferro,104 則推文,"Miami, FL",已加入 2012年7月,Founder & CEO of Merrick Ventures,118,275
180,Mike Isabella,3/19/2018,1,0,0,Other,NY Times,"After a woman accused Mr. Isabella and his partners of sexually harassing her, he lost business with the Washington Nationals, and Know Public Relations, the firm that represented him, severed ties. He has not resigned and has denied any wrongdoing.",FALSE,FALSE,0,Isabella Brock,https://twitter.com/Michael40954417,0 則推文,,已加入 2019年5月,0,67,5
437,Robert Reece,3/20/2018,1,0,0,Other,Frankie Shaw,"A woman has said that Reece raped her, and others have reported that he abused them or made inappropriate advances.",FALSE,FALSE,0,Robert Reece,https://twitter.com/RobertreeceR,0 則推文,,已加入 2015年4月,0,53,1
90,Bill Hybels,3/22/2018,1,1,1,Other,NY Times,Retired after a group of former pastors and staff members accused him of sexual misconduct — accusations he initially called “flat-out lies.” He later apologized for “making people feel uncomfortable.”,FALSE,FALSE,0,billhybels,https://twitter.com/billhybels7,0 則推文,,已加入 2018年8月,0,0,3
181,Nicholas Nixon,3/24/2018,1,1,2,Arts & Entertainment,NY Times,"Retired amid a school investigation into accusations of inappropriate behavior. Soon after, former students accused him of inappropriate sexual behavior, including assignments to photograph genitalia. He apologized to some students, though his lawyer said the accusations were “untested and unproven.”",FALSE,FALSE,0,nicholas nixon,https://twitter.com/nicholasnixon8,12 則推文,,已加入 2013年12月,0,610,24
182,William D. Strampel,3/26/2018,1,1,0,Other,NY Times,"Resigned from faculty after being arrested on charges of sexual harassment of students. He denied the accusations. For years, Dr. Strampel supervised Dr. Lawrence G. Nassar, a longtime U.S.A. Gymnastics team doctor who pleaded guilty in November to molesting girls.",FALSE,FALSE,0,William D Strampel,https://twitter.com/WilliamStrampel,6 則推文,MSU East Lansing MI,已加入 2011年5月,"Dean, MSUCOM, Retired Army Medical Corp Officer",23,44
435,Keith Raniere,3/27/2018,1,0,2,Other,Frankie Shaw,He has been charged with sex trafficking after accusations that he treated female followers as “slaves” and coerced them into sex and skin branding.,FALSE,FALSE,0,Keith Raniere,https://twitter.com/KeithRaniere,0 則推文,,已加入 2011年7月,0,0,19
183,John Kricfalusi,3/29/2018,1,1,1,Arts & Entertainment,NY Times,"Cartoon Network and Adult Swim do not plan on working with him in the future, after accusations that he had sexually exploited teenage girls. He denied most of the accusations, but admitted to Buzzfeed that he had had a 16-year-old girlfriend.",FALSE,FALSE,0,John Kricfalusi,https://twitter.com/KricfalusiJohn,6 則推文,,已加入 2019年9月,Just here for the tweets,24,2
394,Benjamin Sparks,4/4/2018,1,1,2,Politics,Frankie Shaw,Sparks’s ex-fiancée has said that he sexually enslaved and battered her. He has been fired from the consulting firm where he was the political affairs director and has been charged with misdemeanor domestic battery.,FALSE,FALSE,0,Benjamin .J. Sparks,https://twitter.com/BenJamesSparks,1 則推文,,已加入 2013年5月,0,91,2
184,Benton Strong,4/23/2018,1,1,1,Politics,NY Times,Resigned after accusations that he made sexual comments and sent text messages to two women at a previous job. He said he has “made mistakes.”,FALSE,FALSE,0,PENNY,https://twitter.com/StrongBenton783,1 則推文,,已加入 2012年8月,http://groove-stream.com,26,0
41,Glenn Thrush,11/20/2017,1,0,0,Media,NY Times,Suspended and then reassigned to a new beat after sexual harassment accusations made by four female journalists.,FALSE,FALSE,1,Glenn Thrush,https://twitter.com/GlennThrush,3.9萬 則推文,,已加入 2009年1月,"New York Times DC correspondent, ex-POLITICO, ex-Newsday, ex-City Limits. Win-win lose-lose.","4,998",34.7萬
185,Justin Parish,4/24/2018,1,1,0,Politics,NY Times,"Took mandated sexual harassment training after a woman filed a complaint of unwanted flirting, unwanted touching and inappropriate phone calls. He declined to seek re-election.",FALSE,FALSE,0,Justin Parish,https://twitter.com/RadiationJustin,8 則推文,"Millington, TN",已加入 2016年7月,Gaming Gaming Games Gaming Gaming Gaming Gaming Gaming Gaming Gaming Gaming,117,4
40,Charlie Rose,11/20/2017,1,1,0,Media,NY Times,Fired by CBS and PBS after accusations of crude sexual advances by several women. He said he acted insensitively but that many of the allegations were inaccurate.,"159,388",https://www.facebook.com/CharlieRose/,1,Charlie Rose,https://twitter.com/charlierose,"2,451 則推文",New York,已加入 2009年7月,"Executive editor and host of 
@CharlieRoseShow
 and Charlie Rose The Week, co-host of 
@CBSThisMorning
. Engaging the world's best minds.",670,17.1萬
36,Al Franken,11/16/2017,1,1,1,Politics,NY Times,Resigned after accusations of groping and improper advances from at least six women. He apologized but denied many of the allegations.,"771,189",https://www.facebook.com/TeamAlFranken/,1,Al Franken,https://twitter.com/alfranken,"3,757 則推文",Minnesota,已加入 2007年7月,"Al Franken, Democrat from Minnesota",4.2萬,96.5萬
391,Clay Johnson,5/4/2018,1,0,0,Politics,Frankie Shaw,"Two women have said he sexually assaulted them, and others have said he made inappropriate sexual comments.",FALSE,FALSE,0,Clay Johnson,https://twitter.com/clayejohnson,3.9萬 則推文,New York City,已加入 2009年5月,"Clay Johnson, is a reknowned speaker, actor, host, recording artist. He is the international worship leader for the gospel music workshop of America (GMWA).",846,"2,017"
216,Junot Díaz,5/4/2018,1,1,2,Arts & Entertainment,Frankie Shaw,"A woman has reported that he forcibly kissed her, and others have said he subjected them to misogynistic or verbally abusive behavior. He has resigned as chair of the Pulitzer Prize Board, and MIT has launched an investigation.","189,957",https://www.facebook.com/junotdiaz.writer/,0,Junot Diaz,https://twitter.com/junotdiaz,1 則推文,New York City,已加入 2013年12月,"Books, books and books since 1968.",0,"9,935"
186,Nick Miccarelli,5/5/2018,1,1,0,Politics,NY Times,Stripped of committee assignments and decided not to run for re-election after a House investigation found accusations of sexual assault and abuse from two women to be credible. He denied the accusations.,FALSE,FALSE,0,Nick Miccarelli,https://twitter.com/RepMiccarelli,0 則推文,"Ridley Park, PA",已加入 2012年3月,"State Representative Nick Miccarelli Represents the 162nd Legislative District, which is located in Southeastern Delaware County.",1,111
390,Eric Schneiderman,5/7/2018,1,1,0,Politics,Frankie Shaw,"Multiple women have said he physically abused them, in some cases during sex. He has resigned. After an investigation, prosecutors announced he would not face criminal charges. He denied the accusation.",FALSE,FALSE,0,Eric Schneiderman,https://twitter.com/EricSneiderNY,1 則推文,"New York, NY",已加入 2016年4月,65th Attorney General of New York,1,119
187,Roy Frumkes,5/8/2018,1,1,2,Other,NY Times,Removed from his position after lawsuit settlements to four women who accused him of making lewd comments and groping.,FALSE,FALSE,0,0,0,0,0,0,0,0,0
215,Ameer Vann,5/11/2018,1,1,0,Arts & Entertainment,Frankie Shaw,"Two women have said he was verbally abusive or emotionally manipulative to them in relationships, and others have made secondhand allegations that he had sex with underage girls. He has since left Brockhampton and the group has issued an apology.",FALSE,FALSE,0,ameervann,https://twitter.com/AmeerVann,12 則推文,"Los Angeles, CA",已加入 2019年8月,0,0,"8,266"
92,Howard Kwait,5/11/2018,1,1,2,Other,NY Times,"Was reassigned after lawsuit settlements to four women who accused him of inappropriate touching, discrimination and making lewd comments.",FALSE,FALSE,0,0,0,0,0,0,0,0,0
432,George Tyndall,5/16/2018,1,0,2,Other,Frankie Shaw,"More than 200 women have sued USC, saying he sexually abused or harassed them when they were his patients. He has retired and is under investigation by the California Medical Board.",FALSE,FALSE,0,george tyndall,https://twitter.com/georgetyndall1,0 則推文,,已加入 2018年1月,0,3,0
34,Paul Rosenthal,11/15/2017,1,1,0,Politics,NY Times,Lost committee vice-chairmanship and re-election after accusations of groping. The complaints were dismissed by the Colorado General Assembly. Mr. Rosenthal said he was “innocent of any wrongdoing.”,FALSE,FALSE,1,Paul Rosenthal,https://twitter.com/Rosenthal5280,1.5萬 則推文,Denver,已加入 2011年1月,"Teacher
 RTD Board Member
 Former State Representative
Community activist celebrating our diverse people, cultures, small business
Love to cook
LGBTQ","9,999","4,898"
32,Steve Lebsock,11/10/2017,1,1,0,Politics,NY Times,"Expelled by the Colorado House of Representatives after accusations of sexual harassment, including discussing sexual acts, by at least five women. He denied the accusations.",FALSE,FALSE,1,Steve Lebsock,https://twitter.com/RepLebsock,960 則推文,Colorado,已加入 2013年1月,"Father, Marine Corps Veteran. Metropolitan State College, Westminster H.S. Born in Sterling.","1,061","1,673"
189,Mohamed Muqtar,5/17/2018,1,1,0,Other,NY Times,Fired after multiple female athletes accused him of sexual assault and misconduct. He did not comment on the accusations.,FALSE,FALSE,0,Mohammed MUQTAR,https://twitter.com/Mohamme02008112,0 則推文,,已加入 2019年3月,0,47,1
190,Robert Haufrecht,5/18/2018,1,1,0,Other,NY Times,"Was suspended and his contract was not renewed, in response to concerns raised by students, one of whom said he showed her unwanted attention, commented on her appearance and told her in class to rehearse suggestive scenarios.",FALSE,FALSE,0,Robert Haufrecht,https://twitter.com/Haufrecht,28 則推文,New York,已加入 2009年4月,"Actor,Director, Teacher (at SVA)",88,73
29,Brian Linder,11/10/2017,1,1,,Politics,NY Times,"Replaced as chairman of a pension committee, after a report that he was one of four state legislators who signed a sexual harassment settlement with a staff member. He apologized for unspecified “mistakes.”",FALSE,FALSE,1,Brian Linder,https://twitter.com/SportsByBLinder,6.2萬 則推文,"Mechanicsburg, PA",已加入 2011年11月,Managing Sports Producer at http://Pennlive.com and the Harrisburg Patriot-News. Allogeneic bone marrow transplant survivor. Heart and Mind Overcome All.,"8,586","9,032"
431,"Roland G. Fryer, Jr.",5/22/2018,1,1,2,Other,Frankie Shaw,A woman has said he sexually harassed her. He is under investigation and has been barred from his research lab.,FALSE,FALSE,0,0,0,0,0,0,0,0,0
191,Nate Boulton,5/23/2018,1,0,0,Politics,NY Times,Suspended his campaign for governor after accusations that he touched three women inappropriately. He remains an Iowa state senator.,FALSE,FALSE,0,Nate Boulton,https://twitter.com/NateBoulton,"4,747 則推文","Des Moines, Iowa",已加入 2010年4月,"Iowa State Senator for Des Moines and Pleasant Hill, workers' rights lawyer, but most importantly Gwyneth’s dad and Andrea’s husband.",966,"4,172"
26,Andrew Kreisberg,11/10/2017,1,1,0,Arts & Entertainment,NY Times,Fired after accusations of sexual harassment and inappropriate physical contact. He denied the allegations.,FALSE,FALSE,1,Andrew Kreisberg,https://twitter.com/AJKreisberg,"6,763 則推文",,已加入 2012年7月,Executive Producer of the CW's Arrow and The Flash and DC's Legends Of Tomorrow & CBS's Supergirl,259,5.4萬
193,Lou Lang,5/31/2018,1,0,0,Politics,NY Times,"Resigned as deputy House majority leader after accusations of sexual harassment, which he called “absurdities.” Mr. Lang was later cleared by an inspector general inquiry that acknowledged he acted inappropriately. He remains a state representative.",FALSE,FALSE,0,Hon. Lou Lang,https://twitter.com/HonLouLang,"1,174 則推文",Skokie,已加入 2013年5月,Official Twitter account of Ex-IL House Deputy Majority Leader Lou Lang (D-Skokie). Lang also serves as Cook County Democratic Party Executive Vice-Chairman.,474,"4,366"
18,Ed Westwick,11/6/2017,1,1,2,Arts & Entertainment,NY Times,Cut from the BBC show “Ordeal by Innocence” after three women accused him of sexual assault. He denied the accusations. Prosecutors in Los Angeles declined to press charges because of lack of evidence.,"2,678,598",https://www.facebook.com/edwestwickofficial/,1,Ed Westwick,https://twitter.com/EdWestwick,"1,401 則推文",,已加入 2013年10月,"My latest film 
@MeYouMadness
 with 
@LouiseLinton
 is out everywhere on Demand in the US on February 12th!",133,100.5萬
